region_name,longitude,latitude,time_period,mmm,prob_dhw_4,prob_dhw_8,no_dhw_days_4,no_dhw_days_8,seas_sst_var,int_sst_var,trend_ann_sst,p_value
Polynesia,-174.42,-19.87,1985-2019,27.8506024885765,0.14,0,296,0,1.34,0.321,0.021,0.001
Polynesia,-174.41,-19.87,1985-2019,27.8368571496903,0.14,0,299,0,1.338,0.321,0.021,0.001
Polynesia,-157.73,-19.87,1985-2019,28.0247408340466,0.09,0.03,206,24,1.076,0.271,0.012,0.026
Polynesia,-157.72,-19.87,1985-2019,28.02270650055,0.09,0.03,195,24,1.076,0.27,0.012,0.026
Polynesia,-157.68,-19.87,1985-2019,28.0154648099211,0.09,0.03,193,13,1.079,0.27,0.012,0.028
Polynesia,-145.01,-19.87,1985-2019,28.4035408868426,0,0,0,0,1.105,0.183,0.005,0.351
Polynesia,-145,-19.87,1985-2019,28.4066902371604,0,0,0,0,1.112,0.182,0.004,0.356
Polynesia,-144.99,-19.87,1985-2019,28.4136931791921,0,0,0,0,1.12,0.182,0.004,0.361
Polynesia,-144.98,-19.87,1985-2019,28.4258791343407,0,0,0,0,1.129,0.181,0.004,0.369
Polynesia,-144.97,-19.87,1985-2019,28.4330957418313,0,0,0,0,1.135,0.18,0.004,0.374
Polynesia,-144.96,-19.87,1985-2019,28.4311837359774,0,0,0,0,1.137,0.179,0.004,0.379
Polynesia,-144.95,-19.87,1985-2019,28.4209622726954,0,0,0,0,1.135,0.179,0.004,0.376
Polynesia,-144.94,-19.87,1985-2019,28.4077248900684,0,0,0,0,1.128,0.179,0.004,0.367
Polynesia,-144.93,-19.87,1985-2019,28.3977321401187,0,0,0,0,1.119,0.179,0.004,0.357
Polynesia,-174.55,-19.86,1985-2019,27.9192575834235,0.14,0,310,0,1.333,0.31,0.022,0.001
Polynesia,-174.5,-19.86,1985-2019,27.9069544376027,0.14,0,326,0,1.334,0.313,0.022,0.001
Polynesia,-174.49,-19.86,1985-2019,27.9051412481289,0.14,0,308,0,1.335,0.314,0.022,0.001
Polynesia,-174.48,-19.86,1985-2019,27.9023478913417,0.14,0,306,0,1.336,0.315,0.022,0.001
Polynesia,-174.45,-19.86,1985-2019,27.8858251204413,0.14,0,308,0,1.34,0.318,0.021,0.001
Polynesia,-174.44,-19.86,1985-2019,27.8790238926893,0.14,0,305,0,1.34,0.319,0.021,0.001
Polynesia,-174.43,-19.86,1985-2019,27.869704078912,0.14,0,300,0,1.339,0.319,0.021,0.001
Polynesia,-174.42,-19.86,1985-2019,27.8603987716606,0.14,0,297,0,1.338,0.32,0.021,0.001
Polynesia,-174.41,-19.86,1985-2019,27.8488081202882,0.14,0,296,0,1.337,0.321,0.021,0.001
Polynesia,-174.4,-19.86,1985-2019,27.8370613182173,0.14,0,301,0,1.336,0.322,0.021,0.001
Polynesia,-174.39,-19.86,1985-2019,27.8283104212417,0.14,0,300,0,1.334,0.323,0.021,0.001
Polynesia,-174.38,-19.86,1985-2019,27.823435170651,0.14,0,302,0,1.332,0.323,0.021,0.001
Polynesia,-157.72,-19.86,1985-2019,28.0260105744875,0.09,0.03,206,18,1.075,0.27,0.012,0.026
Polynesia,-157.68,-19.86,1985-2019,28.0212243807643,0.09,0.03,193,12,1.078,0.269,0.012,0.028
Polynesia,-145.01,-19.86,1985-2019,28.4061882782916,0,0,0,0,1.104,0.183,0.005,0.349
Polynesia,-145,-19.86,1985-2019,28.4099931008661,0,0,0,0,1.111,0.182,0.004,0.354
Polynesia,-144.99,-19.86,1985-2019,28.419143425524,0,0,0,0,1.12,0.182,0.004,0.36
Polynesia,-144.98,-19.86,1985-2019,28.431447267734,0,0,0,0,1.129,0.181,0.004,0.368
Polynesia,-144.97,-19.86,1985-2019,28.4398310142292,0,0,0,0,1.135,0.18,0.004,0.376
Polynesia,-144.96,-19.86,1985-2019,28.4357734016129,0,0,0,0,1.137,0.179,0.004,0.378
Polynesia,-144.95,-19.86,1985-2019,28.4245907018663,0,0,0,0,1.134,0.179,0.004,0.374
Polynesia,-144.94,-19.86,1985-2019,28.4121063081784,0,0,0,0,1.127,0.179,0.004,0.366
Polynesia,-174.53,-19.85,1985-2019,27.9115210630761,0.14,0,331,0,1.332,0.311,0.022,0.001
Polynesia,-174.52,-19.85,1985-2019,27.9101907316324,0.14,0,330,0,1.332,0.311,0.022,0.001
Polynesia,-174.51,-19.85,1985-2019,27.9108527083049,0.14,0,324,0,1.333,0.312,0.022,0.001
Polynesia,-174.43,-19.85,1985-2019,27.883512905561,0.14,0,306,0,1.337,0.319,0.021,0.001
Polynesia,-174.42,-19.85,1985-2019,27.8762099639224,0.14,0,297,0,1.337,0.319,0.021,0.001
Polynesia,-174.4,-19.85,1985-2019,27.8560239893176,0.14,0,299,0,1.336,0.321,0.021,0.001
Polynesia,-174.39,-19.85,1985-2019,27.8471851882542,0.14,0,300,0,1.335,0.322,0.021,0.001
Polynesia,-174.38,-19.85,1985-2019,27.8414375880045,0.14,0,300,0,1.334,0.323,0.021,0.001
Polynesia,-157.72,-19.85,1985-2019,28.0303747973771,0.09,0.03,206,18,1.075,0.27,0.012,0.026
Polynesia,-157.69,-19.85,1985-2019,28.0276356140809,0.09,0.03,194,13,1.077,0.27,0.012,0.027
Polynesia,-157.68,-19.85,1985-2019,28.0279899306549,0.09,0.03,193,12,1.077,0.269,0.012,0.028
Polynesia,-145,-19.85,1985-2019,28.4126331291744,0,0,0,0,1.108,0.182,0.004,0.349
Polynesia,-144.99,-19.85,1985-2019,28.418988218977,0,0,0,0,1.116,0.182,0.004,0.355
Polynesia,-144.98,-19.85,1985-2019,28.4282862969296,0,0,0,0,1.124,0.181,0.004,0.362
Polynesia,-144.97,-19.85,1985-2019,28.4323885231625,0,0,0,0,1.13,0.18,0.004,0.368
Polynesia,-144.96,-19.85,1985-2019,28.4294729890037,0,0,0,0,1.131,0.18,0.004,0.369
Polynesia,-144.95,-19.85,1985-2019,28.4203037358194,0,0,0,0,1.128,0.179,0.004,0.366
Polynesia,-144.94,-19.85,1985-2019,28.4102046339319,0,0,0,0,1.122,0.179,0.004,0.358
Polynesia,-174.55,-19.84,1985-2019,27.9245369027216,0.17,0,360,0,1.331,0.309,0.022,0.001
Polynesia,-174.54,-19.84,1985-2019,27.9196121425418,0.17,0,360,0,1.331,0.31,0.022,0.001
Polynesia,-174.53,-19.84,1985-2019,27.915012060042,0.17,0,382,0,1.332,0.31,0.022,0.001
Polynesia,-174.52,-19.84,1985-2019,27.9135818481792,0.17,0,381,0,1.332,0.311,0.022,0.001
Polynesia,-174.51,-19.84,1985-2019,27.9153598836645,0.17,0,374,0,1.332,0.311,0.022,0.001
Polynesia,-174.49,-19.84,1985-2019,27.9141718343187,0.17,0,373,0,1.331,0.313,0.022,0.001
Polynesia,-174.42,-19.84,1985-2019,27.8928535235816,0.14,0,294,0,1.336,0.319,0.021,0.001
Polynesia,-174.41,-19.84,1985-2019,27.885355525916,0.14,0,296,0,1.337,0.319,0.021,0.001
Polynesia,-174.4,-19.84,1985-2019,27.8777738896826,0.14,0,297,0,1.337,0.32,0.021,0.001
Polynesia,-174.39,-19.84,1985-2019,27.8690192324016,0.14,0,297,0,1.336,0.321,0.021,0.001
Polynesia,-174.38,-19.84,1985-2019,27.8624155899389,0.14,0,298,0,1.335,0.322,0.021,0.001
Polynesia,-174.37,-19.84,1985-2019,27.8566913561814,0.14,0,299,0,1.334,0.323,0.021,0.001
Polynesia,-174.36,-19.84,1985-2019,27.8540635683994,0.14,0,299,0,1.334,0.324,0.021,0.001
Polynesia,-174.35,-19.84,1985-2019,27.8554553845316,0.14,0,301,0,1.333,0.325,0.021,0.001
Polynesia,-174.34,-19.84,1985-2019,27.858098367153,0.14,0,301,0,1.333,0.326,0.021,0.001
Polynesia,-157.72,-19.84,1985-2019,28.0358592323472,0.09,0.03,208,18,1.074,0.27,0.012,0.026
Polynesia,-157.71,-19.84,1985-2019,28.0348897629164,0.09,0.03,208,18,1.075,0.27,0.012,0.027
Polynesia,-157.7,-19.84,1985-2019,28.0340291054496,0.09,0.03,205,18,1.075,0.27,0.012,0.027
Polynesia,-157.69,-19.84,1985-2019,28.0343349803035,0.09,0.03,192,13,1.076,0.269,0.012,0.028
Polynesia,-157.68,-19.84,1985-2019,28.0346407846416,0.09,0.03,193,12,1.077,0.269,0.012,0.028
Polynesia,-144.99,-19.84,1985-2019,28.417917388851,0,0,0,0,1.11,0.182,0.004,0.349
Polynesia,-144.98,-19.84,1985-2019,28.4220970471706,0,0,0,0,1.116,0.182,0.004,0.352
Polynesia,-144.97,-19.84,1985-2019,28.4231155107359,0,0,0,0,1.121,0.181,0.004,0.357
Polynesia,-144.96,-19.84,1985-2019,28.4201168441399,0,0,0,0,1.122,0.18,0.004,0.358
Polynesia,-144.95,-19.84,1985-2019,28.4140235345746,0,0,0,0,1.12,0.18,0.004,0.355
Polynesia,-144.94,-19.84,1985-2019,28.4092731568816,0,0,0,0,1.115,0.18,0.004,0.351
Polynesia,-174.57,-19.83,1985-2019,27.9396270576291,0.14,0,337,0,1.328,0.307,0.022,0
Polynesia,-174.56,-19.83,1985-2019,27.9340327354157,0.14,0,338,0,1.329,0.308,0.022,0
Polynesia,-174.55,-19.83,1985-2019,27.9284781720261,0.14,0,337,0,1.329,0.309,0.022,0
Polynesia,-174.54,-19.83,1985-2019,27.9228283533449,0.17,0,360,0,1.33,0.309,0.022,0.001
Polynesia,-174.53,-19.83,1985-2019,27.9193145402765,0.17,0,378,0,1.33,0.31,0.022,0.001
Polynesia,-174.45,-19.83,1985-2019,27.9103228350272,0.14,0,309,0,1.331,0.315,0.021,0.001
Polynesia,-174.44,-19.83,1985-2019,27.9105147218782,0.14,0,307,0,1.332,0.316,0.021,0.001
Polynesia,-174.43,-19.83,1985-2019,27.9106670808542,0.14,0,306,0,1.334,0.317,0.021,0.001
Polynesia,-174.39,-19.83,1985-2019,27.8919188567483,0.14,0,294,0,1.336,0.32,0.021,0.001
Polynesia,-174.38,-19.83,1985-2019,27.8843391087445,0.14,0,297,0,1.336,0.321,0.021,0.001
Polynesia,-174.37,-19.83,1985-2019,27.877789584926,0.14,0,296,0,1.335,0.322,0.021,0.001
Polynesia,-174.36,-19.83,1985-2019,27.8731984828781,0.14,0,298,0,1.335,0.323,0.021,0.001
Polynesia,-174.35,-19.83,1985-2019,27.870689259,0.14,0,299,0,1.334,0.324,0.021,0.001
Polynesia,-174.34,-19.83,1985-2019,27.8691470310573,0.14,0,299,0,1.333,0.325,0.021,0.001
Polynesia,-174.33,-19.83,1985-2019,27.8697043217994,0.14,0,300,0,1.333,0.326,0.021,0.001
Polynesia,-144.98,-19.83,1985-2019,28.417633780737,0,0,0,0,1.108,0.182,0.005,0.344
Polynesia,-144.97,-19.83,1985-2019,28.4177093350134,0,0,0,0,1.111,0.181,0.004,0.346
Polynesia,-144.96,-19.83,1985-2019,28.4146876456169,0,0,0,0,1.112,0.181,0.004,0.347
Polynesia,-144.95,-19.83,1985-2019,28.4119148012413,0,0,0,0,1.111,0.18,0.004,0.347
Polynesia,-174.73,-19.82,1985-2019,28.0048454361949,0.17,0,374,0,1.323,0.301,0.022,0
Polynesia,-174.72,-19.82,1985-2019,28.0025051462534,0.17,0,373,0,1.324,0.301,0.022,0
Polynesia,-174.71,-19.82,1985-2019,28.0012782141862,0.14,0,350,0,1.324,0.301,0.022,0
Polynesia,-174.56,-19.82,1985-2019,27.9386554649615,0.14,0,339,0,1.327,0.308,0.022,0
Polynesia,-174.55,-19.82,1985-2019,27.9340276609512,0.14,0,337,0,1.328,0.308,0.022,0
Polynesia,-174.54,-19.82,1985-2019,27.9293822371842,0.14,0,335,0,1.328,0.309,0.022,0.001
Polynesia,-174.51,-19.82,1985-2019,27.9225502349989,0.17,0,373,0,1.327,0.31,0.022,0.001
Polynesia,-174.46,-19.82,1985-2019,27.9185064340676,0.14,0,312,0,1.327,0.313,0.022,0.001
Polynesia,-174.45,-19.82,1985-2019,27.9197951031992,0.14,0,309,0,1.328,0.314,0.022,0.001
Polynesia,-174.44,-19.82,1985-2019,27.9209550859501,0.14,0,309,0,1.33,0.315,0.021,0.001
Polynesia,-174.43,-19.82,1985-2019,27.9220592537565,0.14,0,304,0,1.331,0.316,0.021,0.001
Polynesia,-174.38,-19.82,1985-2019,27.9075400524937,0.14,0,272,0,1.336,0.32,0.021,0.001
Polynesia,-174.37,-19.82,1985-2019,27.8999036599005,0.14,0,294,0,1.336,0.321,0.021,0.001
Polynesia,-174.36,-19.82,1985-2019,27.8922840119714,0.14,0,294,0,1.335,0.322,0.021,0.001
Polynesia,-174.34,-19.82,1985-2019,27.8802012122264,0.14,0,298,0,1.334,0.325,0.021,0.001
Polynesia,-174.33,-19.82,1985-2019,27.8779194277243,0.14,0,297,0,1.333,0.326,0.021,0.001
Polynesia,-158.3,-19.82,1985-2019,28.079432546934,0.11,0.03,236,45,1.067,0.282,0.013,0.018
Polynesia,-158.29,-19.82,1985-2019,28.0750675016491,0.09,0.03,200,45,1.067,0.283,0.013,0.018
Polynesia,-158.28,-19.82,1985-2019,28.0716850672255,0.09,0.03,206,45,1.066,0.283,0.013,0.019
Polynesia,-158.27,-19.82,1985-2019,28.0693782303441,0.09,0.03,196,45,1.066,0.283,0.013,0.019
Polynesia,-174.73,-19.81,1985-2019,28.0154842637406,0.14,0,348,0,1.323,0.301,0.022,0
Polynesia,-174.72,-19.81,1985-2019,28.0133889544367,0.14,0,347,0,1.324,0.301,0.022,0
Polynesia,-174.71,-19.81,1985-2019,28.0112285194781,0.17,0,368,0,1.324,0.301,0.022,0
Polynesia,-174.6,-19.81,1985-2019,27.9627488999679,0.17,0,354,0,1.323,0.305,0.022,0
Polynesia,-174.37,-19.81,1985-2019,27.9199188917793,0.14,0,292,0,1.336,0.321,0.021,0.001
Polynesia,-174.36,-19.81,1985-2019,27.910358895153,0.14,0,294,0,1.335,0.322,0.021,0.001
Polynesia,-174.35,-19.81,1985-2019,27.9008659032413,0.14,0,293,0,1.335,0.323,0.021,0.001
Polynesia,-174.34,-19.81,1985-2019,27.8913101929832,0.14,0,293,0,1.334,0.324,0.021,0.001
Polynesia,-174.33,-19.81,1985-2019,27.8860373847271,0.14,0,296,0,1.333,0.325,0.021,0.001
Polynesia,-158.3,-19.81,1985-2019,28.0846076881155,0.09,0.03,185,43,1.067,0.282,0.013,0.018
Polynesia,-158.29,-19.81,1985-2019,28.0792318710843,0.09,0.03,190,43,1.066,0.283,0.013,0.018
Polynesia,-158.28,-19.81,1985-2019,28.0759633588749,0.09,0.03,194,44,1.066,0.283,0.013,0.019
Polynesia,-158.27,-19.81,1985-2019,28.0749349916689,0.09,0.03,195,45,1.066,0.283,0.013,0.019
Polynesia,-174.6,-19.8,1985-2019,27.9669070466525,0.14,0,336,0,1.321,0.305,0.022,0
Polynesia,-174.59,-19.8,1985-2019,27.9617060237709,0.14,0,335,0,1.322,0.305,0.022,0
Polynesia,-174.54,-19.8,1985-2019,27.9451486512188,0.14,0,335,0,1.325,0.308,0.022,0
Polynesia,-174.53,-19.8,1985-2019,27.9412283046148,0.14,0,336,0,1.324,0.309,0.022,0.001
Polynesia,-174.39,-19.8,1985-2019,27.9454146099206,0.14,0,281,0,1.334,0.318,0.021,0.001
Polynesia,-174.38,-19.8,1985-2019,27.9432234721769,0.14,0,263,0,1.335,0.319,0.021,0.001
Polynesia,-174.36,-19.8,1985-2019,27.926416859646,0.14,0,291,0,1.335,0.321,0.021,0.001
Polynesia,-174.35,-19.8,1985-2019,27.9149868805361,0.14,0,291,0,1.335,0.322,0.021,0.001
Polynesia,-174.34,-19.8,1985-2019,27.903466524953,0.14,0,291,0,1.334,0.323,0.021,0.001
Polynesia,-174.33,-19.8,1985-2019,27.8940468518327,0.14,0,292,0,1.333,0.325,0.021,0.001
Polynesia,-158.29,-19.8,1985-2019,28.0853798654969,0.09,0.03,193,44,1.066,0.282,0.013,0.018
Polynesia,-158.28,-19.8,1985-2019,28.082199124175,0.09,0.03,195,44,1.065,0.283,0.013,0.018
Polynesia,-175.08,-19.79,1985-2019,28.0781413570837,0.11,0,211,0,1.32,0.301,0.023,0.001
Polynesia,-175.07,-19.79,1985-2019,28.0750648910017,0.11,0,210,0,1.32,0.302,0.023,0.001
Polynesia,-175.06,-19.79,1985-2019,28.0723095465176,0.11,0,209,0,1.32,0.302,0.023,0.001
Polynesia,-175.05,-19.79,1985-2019,28.0684457389368,0.11,0,207,0,1.32,0.302,0.023,0.001
Polynesia,-175.04,-19.79,1985-2019,28.0645881611149,0.14,0,213,0,1.32,0.302,0.023,0.001
Polynesia,-174.54,-19.79,1985-2019,27.9502734168723,0.14,0,336,0,1.323,0.308,0.022,0
Polynesia,-174.53,-19.79,1985-2019,27.9462117309902,0.14,0,334,0,1.323,0.308,0.022,0
Polynesia,-174.38,-19.79,1985-2019,27.9549273852337,0.14,0,260,0,1.333,0.319,0.021,0.001
Polynesia,-174.35,-19.79,1985-2019,27.926821878297,0.14,0,289,0,1.334,0.322,0.021,0.001
Polynesia,-174.34,-19.79,1985-2019,27.9144444965339,0.14,0,291,0,1.334,0.323,0.021,0.001
Polynesia,-174.33,-19.79,1985-2019,27.9041472024541,0.14,0,304,0,1.333,0.324,0.021,0.001
Polynesia,-175.09,-19.78,1985-2019,28.0867306236251,0.11,0,213,0,1.319,0.301,0.023,0.001
Polynesia,-175.08,-19.78,1985-2019,28.0834237061897,0.11,0,213,0,1.32,0.301,0.023,0.001
Polynesia,-175.04,-19.78,1985-2019,28.0684480009157,0.11,0,185,0,1.319,0.302,0.023,0.001
Polynesia,-175.03,-19.78,1985-2019,28.0655012531183,0.11,0,185,0,1.319,0.302,0.023,0.001
Polynesia,-174.63,-19.78,1985-2019,27.9889464931129,0.14,0,319,0,1.318,0.302,0.022,0
Polynesia,-174.62,-19.78,1985-2019,27.9824717666092,0.14,0,306,0,1.318,0.303,0.022,0
Polynesia,-174.61,-19.78,1985-2019,27.9769648864932,0.14,0,302,0,1.318,0.304,0.022,0
Polynesia,-174.6,-19.78,1985-2019,27.9737483060439,0.14,0,317,0,1.318,0.304,0.022,0
Polynesia,-174.57,-19.78,1985-2019,27.9635424514883,0.14,0,335,0,1.32,0.306,0.022,0
Polynesia,-174.56,-19.78,1985-2019,27.960593852381,0.14,0,336,0,1.321,0.307,0.022,0
Polynesia,-174.55,-19.78,1985-2019,27.9576775830349,0.14,0,337,0,1.322,0.307,0.022,0
Polynesia,-174.54,-19.78,1985-2019,27.9546360575763,0.14,0,334,0,1.322,0.308,0.022,0
Polynesia,-174.53,-19.78,1985-2019,27.9514505989848,0.14,0,340,0,1.321,0.308,0.022,0
Polynesia,-174.52,-19.78,1985-2019,27.949945679571,0.14,0,340,0,1.32,0.308,0.022,0
Polynesia,-174.46,-19.78,1985-2019,27.9505027653664,0.14,0,294,0,1.317,0.311,0.022,0.001
Polynesia,-174.39,-19.78,1985-2019,27.9620538994275,0.14,0,279,0,1.328,0.317,0.021,0.001
Polynesia,-174.38,-19.78,1985-2019,27.9623890715701,0.14,0,277,0,1.33,0.318,0.021,0.001
Polynesia,-174.36,-19.78,1985-2019,27.9501438660039,0.14,0,281,0,1.332,0.32,0.021,0.001
Polynesia,-174.35,-19.78,1985-2019,27.938750880291,0.14,0,287,0,1.333,0.321,0.021,0.001
Polynesia,-174.34,-19.78,1985-2019,27.9252920331668,0.14,0,291,0,1.333,0.322,0.021,0.001
Polynesia,-174.33,-19.78,1985-2019,27.9139446549867,0.14,0,309,0,1.333,0.323,0.021,0.001
Polynesia,-175.1,-19.77,1985-2019,28.0958988375962,0.11,0,214,0,1.319,0.3,0.023,0.001
Polynesia,-175.03,-19.77,1985-2019,28.0690706048277,0.09,0,159,0,1.318,0.302,0.023,0.001
Polynesia,-174.73,-19.77,1985-2019,28.0620874925409,0.14,0,309,0,1.322,0.298,0.022,0
Polynesia,-174.72,-19.77,1985-2019,28.0586192553921,0.14,0,323,0,1.322,0.298,0.022,0
Polynesia,-174.64,-19.77,1985-2019,28.0021837512863,0.14,0,306,0,1.316,0.301,0.022,0
Polynesia,-174.63,-19.77,1985-2019,27.9917577057777,0.14,0,306,0,1.316,0.302,0.022,0
Polynesia,-174.62,-19.77,1985-2019,27.9845959532471,0.14,0,302,0,1.316,0.303,0.022,0
Polynesia,-174.61,-19.77,1985-2019,27.9802683778629,0.14,0,313,0,1.316,0.304,0.022,0
Polynesia,-174.6,-19.77,1985-2019,27.9757963280036,0.14,0,313,0,1.316,0.304,0.022,0
Polynesia,-174.58,-19.77,1985-2019,27.9694596378897,0.14,0,334,0,1.317,0.305,0.022,0
Polynesia,-174.57,-19.77,1985-2019,27.9667100726085,0.14,0,335,0,1.318,0.306,0.022,0
Polynesia,-174.56,-19.77,1985-2019,27.9637171716197,0.14,0,336,0,1.319,0.306,0.022,0
Polynesia,-174.55,-19.77,1985-2019,27.9606847786246,0.14,0,345,0,1.32,0.307,0.022,0
Polynesia,-174.54,-19.77,1985-2019,27.958591867646,0.14,0,344,0,1.32,0.307,0.022,0
Polynesia,-174.53,-19.77,1985-2019,27.9573766621253,0.14,0,342,0,1.319,0.307,0.022,0
Polynesia,-174.46,-19.77,1985-2019,27.9590933425427,0.11,0,259,0,1.315,0.311,0.022,0.001
Polynesia,-174.36,-19.77,1985-2019,27.9585100745537,0.14,0,232,0,1.331,0.319,0.021,0.001
Polynesia,-174.35,-19.77,1985-2019,27.9481648569116,0.14,0,236,0,1.331,0.32,0.021,0.001
Polynesia,-174.34,-19.77,1985-2019,27.9368955431835,0.14,0,244,0,1.332,0.321,0.021,0.001
Polynesia,-174.33,-19.77,1985-2019,27.9266168743426,0.14,0,245,0,1.332,0.323,0.021,0.001
Polynesia,-174.32,-19.77,1985-2019,27.9157908722344,0.14,0,308,0,1.332,0.324,0.021,0.001
Polynesia,-174.31,-19.77,1985-2019,27.9066739639445,0.14,0,289,0,1.332,0.325,0.021,0.001
Polynesia,-175.11,-19.76,1985-2019,28.1055284967961,0.11,0,215,0,1.318,0.3,0.023,0.001
Polynesia,-175.1,-19.76,1985-2019,28.1001437332741,0.11,0,214,0,1.318,0.3,0.023,0.001
Polynesia,-175.03,-19.76,1985-2019,28.0713321757291,0.09,0,162,0,1.316,0.302,0.023,0
Polynesia,-174.65,-19.76,1985-2019,28.0186979550164,0.14,0,320,0,1.315,0.301,0.022,0
Polynesia,-174.64,-19.76,1985-2019,28.0073890874847,0.14,0,307,0,1.314,0.301,0.022,0
Polynesia,-174.63,-19.76,1985-2019,27.9972562517364,0.14,0,307,0,1.314,0.302,0.022,0
Polynesia,-174.62,-19.76,1985-2019,27.98943054425,0.14,0,307,0,1.313,0.303,0.022,0
Polynesia,-174.61,-19.76,1985-2019,27.9840690051389,0.14,0,318,0,1.313,0.304,0.022,0
Polynesia,-174.6,-19.76,1985-2019,27.9796705205254,0.14,0,318,0,1.313,0.304,0.022,0
Polynesia,-174.57,-19.76,1985-2019,27.9707819702321,0.14,0,335,0,1.316,0.305,0.022,0
Polynesia,-174.56,-19.76,1985-2019,27.9687084727787,0.14,0,347,0,1.317,0.306,0.022,0
Polynesia,-174.55,-19.76,1985-2019,27.9665972780357,0.14,0,345,0,1.317,0.306,0.022,0
Polynesia,-174.54,-19.76,1985-2019,27.9653478241013,0.14,0,342,0,1.317,0.307,0.022,0
Polynesia,-174.34,-19.76,1985-2019,27.9493036391113,0.14,0,237,0,1.331,0.321,0.021,0.001
Polynesia,-174.33,-19.76,1985-2019,27.9400221519903,0.14,0,238,0,1.331,0.322,0.021,0.001
Polynesia,-174.32,-19.76,1985-2019,27.9302572212811,0.14,0,270,0,1.332,0.323,0.021,0.001
Polynesia,-174.31,-19.76,1985-2019,27.9211624540314,0.14,0,283,0,1.332,0.324,0.021,0.001
Polynesia,-174.3,-19.76,1985-2019,27.9140146793343,0.14,0,285,0,1.332,0.325,0.021,0.001
Polynesia,-174.29,-19.76,1985-2019,27.909808970018,0.17,0,340,0,1.332,0.326,0.022,0.001
Polynesia,-174.28,-19.76,1985-2019,27.9097114497772,0.17,0,341,0,1.332,0.327,0.022,0.001
Polynesia,-175.11,-19.75,1985-2019,28.1096622326532,0.11,0,213,0,1.317,0.3,0.023,0.001
Polynesia,-175.03,-19.75,1985-2019,28.0748041202625,0.09,0,160,0,1.315,0.302,0.023,0
Polynesia,-174.65,-19.75,1985-2019,28.0259266383215,0.14,0,322,0,1.313,0.301,0.022,0
Polynesia,-174.64,-19.75,1985-2019,28.0139175459403,0.14,0,308,0,1.312,0.301,0.022,0
Polynesia,-174.62,-19.75,1985-2019,27.9960736731516,0.14,0,307,0,1.311,0.303,0.022,0
Polynesia,-174.61,-19.75,1985-2019,27.9897296979286,0.14,0,319,0,1.311,0.303,0.022,0
Polynesia,-174.6,-19.75,1985-2019,27.9855098466224,0.14,0,320,0,1.311,0.304,0.022,0
Polynesia,-174.59,-19.75,1985-2019,27.9828056510701,0.14,0,321,0,1.311,0.304,0.022,0
Polynesia,-174.57,-19.75,1985-2019,27.9756551103677,0.14,0,339,0,1.313,0.305,0.022,0
Polynesia,-174.56,-19.75,1985-2019,27.9744905301042,0.14,0,349,0,1.314,0.305,0.022,0
Polynesia,-174.39,-19.75,1985-2019,27.9755589645858,0.14,0,265,0,1.321,0.316,0.022,0.001
Polynesia,-174.38,-19.75,1985-2019,27.9749318884324,0.14,0,242,0,1.324,0.317,0.022,0.001
Polynesia,-174.37,-19.75,1985-2019,27.9744182096894,0.11,0,228,0,1.326,0.317,0.021,0.001
Polynesia,-174.33,-19.75,1985-2019,27.9533928868664,0.11,0,261,0,1.33,0.321,0.021,0.001
Polynesia,-174.32,-19.75,1985-2019,27.9458036861937,0.14,0,269,0,1.331,0.322,0.021,0.001
Polynesia,-174.28,-19.75,1985-2019,27.9203423165672,0.17,0,341,0,1.332,0.327,0.022,0.001
Polynesia,-175.04,-19.74,1985-2019,28.0823245675909,0.09,0,162,0,1.314,0.301,0.023,0
Polynesia,-175.03,-19.74,1985-2019,28.0782742567709,0.09,0,162,0,1.314,0.301,0.023,0
Polynesia,-174.6,-19.74,1985-2019,27.993583199182,0.14,0,322,0,1.308,0.304,0.022,0
Polynesia,-174.59,-19.74,1985-2019,27.9898352480629,0.14,0,340,0,1.309,0.304,0.022,0
Polynesia,-174.39,-19.74,1985-2019,27.9775808517968,0.14,0,241,0,1.319,0.315,0.022,0.001
Polynesia,-174.38,-19.74,1985-2019,27.9769851343008,0.14,0,240,0,1.321,0.316,0.022,0.001
Polynesia,-174.32,-19.74,1985-2019,27.9591125665962,0.11,0,261,0,1.331,0.322,0.021,0.001
Polynesia,-174.31,-19.74,1985-2019,27.950868641399,0.11,0,266,0,1.331,0.323,0.021,0.001
Polynesia,-174.3,-19.74,1985-2019,27.9419825016311,0.11,0,266,0,1.332,0.324,0.021,0.001
Polynesia,-174.29,-19.74,1985-2019,27.9360561407358,0.14,0,315,0,1.332,0.325,0.022,0.001
Polynesia,-174.28,-19.74,1985-2019,27.9309482776002,0.14,0,275,0,1.332,0.326,0.022,0.001
Polynesia,-174.27,-19.74,1985-2019,27.9278297164716,0.14,0,277,0,1.332,0.327,0.022,0.001
Polynesia,-175.04,-19.73,1985-2019,28.0857284514919,0.09,0,161,0,1.313,0.301,0.023,0
Polynesia,-174.43,-19.73,1985-2019,27.9849922442568,0.11,0,257,0,1.309,0.311,0.022,0.001
Polynesia,-174.42,-19.73,1985-2019,27.9826062449462,0.11,0,251,0,1.31,0.312,0.022,0.001
Polynesia,-174.31,-19.73,1985-2019,27.9641869610651,0.11,0,265,0,1.331,0.322,0.021,0.001
Polynesia,-174.3,-19.73,1985-2019,27.955580108844,0.11,0,265,0,1.331,0.324,0.021,0.001
