"site","quadrat","ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","comparison","dia"
"E2B","8","0","Pocillopora","0  ",96.74,"Pocillopora","0  ",192.85,"survived",0.993487698986975,"2016_2018",11.0983419283098
"E2B","8","1","Pocillopora","1  ",5.85,NA,"",0,"died",NA,"2016_2018",2.72918510488034
"E2B","8","2","Pocillopora","2  3  ",63.35,"Pocillopora","1  ",83.69,"survived",0.321073401736385,"2016_2018",8.9810759466209
"E2B","8","3","Pocillopora","4  ",4.49,NA,"",0,"died",NA,"2016_2018",2.3909925879979
"E2B","8","4","Pocillopora","5  ",123.95,"Pocillopora","4  ",224.64,"survived",0.812343686970552,"2016_2018",12.5625650871915
"E2B","8","5","Pocillopora","6  ",104.38,NA,"",0,"died",NA,"2016_2018",11.5282584842402
"E2B","8","6","Acropora","8  ",33.83,"Acropora","5  ",230.24,"survived",5.80579367425362,"2016_2018",6.5630552182951
"E2B","8","7","Pocillopora","9  ",55.84,"Pocillopora","6  ",108.14,"survived",0.93660458452722,"2016_2018",8.43194498191322
"E2B","8","8","Pocillopora","10  ",93.67,"Pocillopora","8  ",117.3,"survived",0.252268602540835,"2016_2018",10.9208217710639
"E2B","8","9","Pocillopora","11  14  ",41.36,"Pocillopora","7  ",141.65,"survived",2.42480657640232,"2016_2018",7.25680284769032
"E2B","8","10","Pocillopora","15  ",144.28,"Pocillopora","3  ",323.81,"survived",1.24431660659828,"2016_2018",13.5537080356037
"E2B","8","11","Acropora","18  ",31.6,"Acropora","26  ",108.34,"survived",2.42848101265823,"2016_2018",6.34305680359487
"E2B","8","12","Pocillopora","19  ",6.88,"Pocillopora","18  ",34.39,"survived",3.99854651162791,"2016_2018",2.95971080813277
"E2B","8","13","Pocillopora","20  ",48.65,"Pocillopora","17  ",98.61,"survived",1.02692702980473,"2016_2018",7.87039413570665
"E2B","8","14","Pocillopora","21  ",24.42,NA,"",0,"died",NA,"2016_2018",5.57606578892616
"E2B","8","15","Pocillopora","22  ",38.18,"Pocillopora","16  ",58.23,"survived",0.525144054478785,"2016_2018",6.97225112987108
"E2B","8","16","Pocillopora","23  ",220.38,"Pocillopora","15  ",252.85,"survived",0.147336418912787,"2016_2018",16.7510158160255
"E2B","8","17","Pocillopora","24  ",10.15,"Pocillopora","12  ",68.88,"survived",5.78620689655172,"2016_2018",3.59491048276058
"E2B","8","18","Pocillopora","25  ",81.75,"Pocillopora","11  ",62.96,"survived",-0.229847094801223,"2016_2018",10.2023199705802
"E2B","8","19","Acropora","26  ",70.06,"Acropora","10  ",107.22,"survived",0.530402512132458,"2016_2018",9.44474258538291
"E2B","8","20","Pocillopora","27  ",21.23,"Pocillopora","9  ",68.32,"survived",2.21808761186999,"2016_2018",5.1991225735433
"E2B","8","21","Pocillopora","28  ",71.36,"Pocillopora","13  ",165.85,"survived",1.32413116591928,"2016_2018",9.53196589966106
"E2B","8","22","Pocillopora","29  ",10.92,"Pocillopora","14  ",11.78,"survived",0.0787545787545787,"2016_2018",3.72877672011988
"E2B","8","23","Pocillopora","30  ",21.1,"Pocillopora","24  ",75.18,"survived",2.56303317535545,"2016_2018",5.18317994998359
"E2B","8","24","Pocillopora","31  ",56.03,"Pocillopora","23  ",19.81,"survived",-0.646439407460289,"2016_2018",8.44627797858389
"E2B","8","25","Pocillopora","32  ",169.5,"Pocillopora","2  ",400.91,"survived",1.36525073746313,"2016_2018",14.6906127453081
"E2B","8","26","Pocillopora","33  ",31.04,"Pocillopora","28  ",24.97,"survived",-0.19555412371134,"2016_2018",6.28660126527677
"E2B","8","27","Pocillopora","34  ",101.15,"Pocillopora","19  ",246.36,"survived",1.43559070687098,"2016_2018",11.3484880028117
"E2B","8","28","Pocillopora","35  ",3.56,NA,"",0,"died",NA,"2016_2018",2.12902155443696
"E2B","8","29","Pocillopora","36  38  ",51.12,"Pocillopora","21  22  ",50.88,"survived",-0.00469483568075107,"2016_2018",8.06771377323598
"E2B","8","30","Pocillopora","37  ",80.74,"Pocillopora","20  ",133.27,"survived",0.650606886301709,"2016_2018",10.1391005933424
"E2B","8","31","Acropora","42  ",86.28,"Acropora","25  ",144.07,"survived",0.669796012980992,"2016_2018",10.4811787466749
"E2B","8","32","Pocillopora","44  ",33.91,"Pocillopora","27  ",43.41,"survived",0.280153347095252,"2016_2018",6.57081067768425
"E2B","9","0","Pocillopora","0  ",192.26,"Pocillopora","0  ",398.25,"survived",1.07141371060023,"2016_2018",15.6458631871425
"E2B","9","1","Pocillopora","1  ",50.55,"Pocillopora","32  ",54.87,"survived",0.085459940652819,"2016_2018",8.02260923804484
"E2B","9","2","Pocillopora","2  ",89.54,"Pocillopora","4  ",224.56,"survived",1.50792941702033,"2016_2018",10.6773530819013
"E2B","9","3","Acropora","3  ",79.8,"Acropora","5  ",89.34,"survived",0.119548872180451,"2016_2018",10.07990653081
"E2B","9","4","Pocillopora","4  ",65.06,"Pocillopora","7  ",49.68,"survived",-0.236397171841377,"2016_2018",9.10148146075515
"E2B","9","5","Pocillopora","5  ",144.07,"Pocillopora","6  ",208.7,"survived",0.448601374331922,"2016_2018",13.5438407111866
"E2B","9","6","Pocillopora","6  ",94.55,"Pocillopora","1  ",300.48,"survived",2.17800105764146,"2016_2018",10.9720006814942
"E2B","9","7","Pocillopora","7  ",96.57,"Pocillopora","2  ",123.47,"survived",0.278554416485451,"2016_2018",11.0885861513123
"E2B","9","8","Pocillopora","8  ",74.14,"Pocillopora","3  ",165.08,"survived",1.22659832748854,"2016_2018",9.71586228014091
"E2B","9","9","Pocillopora","9  ",62.46,"Pocillopora","27  ",204.97,"survived",2.28162023695165,"2016_2018",8.91776552529602
"E2B","9","10","Acropora","10  ",126.8,NA,"",0,"died",NA,"2016_2018",12.7061707163259
"E2B","9","11","Pocillopora","11  13  ",232.35,"Pocillopora","29  ",206.7,"survived",-0.110393802453196,"2016_2018",17.1999188433904
"E2B","9","12","Pocillopora","12  ",274.88,"Pocillopora","9  ",162.45,"survived",-0.409014842840512,"2016_2018",18.7079685176344
"E2B","9","13","Pocillopora","14  ",155.66,"Pocillopora","30  ",158.79,"survived",0.0201079275343698,"2016_2018",14.0780846542943
"E2B","9","14","Pocillopora","16  ",131.03,"Pocillopora","28  ",327.06,"survived",1.49606960238113,"2016_2018",12.9163685897642
"E2B","9","15","Pocillopora","17  ",43.88,"Pocillopora","26  ",126.02,"survived",1.87192342752963,"2016_2018",7.47460709488993
"E2B","9","16","Pocillopora","18  19  20  ",107.66,"Pocillopora","25  ",163.86,"survived",0.522013746981237,"2016_2018",11.7079874182623
"E2B","9","17","Pocillopora","21  ",115.87,"Pocillopora","24  ",79.62,"survived",-0.312850608440494,"2016_2018",12.1462037710745
"E2B","9","18","Pocillopora","22  ",61.35,"Pocillopora","23  ",68.79,"survived",0.121271393643032,"2016_2018",8.83816983710441
"E2B","9","19","Acropora","23  ",74.11,"Acropora","22  ",182.11,"survived",1.4572932127918,"2016_2018",9.71389636862175
"E2B","9","20","Pocillopora","24  ",85.79,"Pocillopora","19  ",85.65,"survived",-0.00163189182888449,"2016_2018",10.4513740983102
"E2B","9","21","Pocillopora","25  ",135.4,"Pocillopora","20  ",204.38,"survived",0.509453471196455,"2016_2018",13.1299898841218
"E2B","9","22","Pocillopora","26  ",41.6,NA,"",0,"died",NA,"2016_2018",7.27782694634757
"E2B","9","23","Pocillopora","27  ",52.28,NA,"",0,"died",NA,"2016_2018",8.15873540438433
"E2B","9","24","Pocillopora","28  ",66.47,"Pocillopora","15  ",143.04,"survived",1.15194824732962,"2016_2018",9.19957784567022
"E2B","9","25","Pocillopora","29  ",123.94,"Pocillopora","16  ",147.36,"survived",0.188962401161853,"2016_2018",12.5620583175878
"E2B","9","26","Pocillopora","30  ",203.1,"Pocillopora","8  ",306.76,"survived",0.510388970950271,"2016_2018",16.0808877720016
"E2B","9","27","Pocillopora","31  ",107.44,"Pocillopora","10  ",168.26,"survived",0.56608339538347,"2016_2018",11.6960188391754
"E2B","9","28","Pocillopora","32  ",17.38,NA,"",0,"died",NA,"2016_2018",4.70413682703821
"E2B","9","29","Pocillopora","33  ",116.92,"Pocillopora","13  ",450.08,"survived",2.84946972288744,"2016_2018",12.2011133742145
"E2B","9","30","Pocillopora","34  ",82.51,"Pocillopora","11  ",263.68,"survived",2.19573385044237,"2016_2018",10.2496338879054
"E2B","9","31","Pocillopora","35  ",14.59,"Pocillopora","12  ",17.85,"survived",0.223440712816998,"2016_2018",4.31005393906921
"E2B","9","32","Pocillopora","36  ",42.37,NA,"",0,"died",NA,"2016_2018",7.34487300846167
"E2B","9","33","Pocillopora","37  ",21.47,"Pocillopora","18  ",81.75,"survived",2.80763856544015,"2016_2018",5.22842739506479
"E2B","9","34","Pocillopora","38  ",13.41,"Pocillopora","17  ",23.79,"survived",0.774049217002237,"2016_2018",4.13208691763599
"E2B","9","35","Pocillopora","39  ",3.02,"Pocillopora","31  ",53.7,"survived",16.7814569536424,"2016_2018",1.96091392597946
"E2B","1","0","Acropora","24",399.28,NA,"",0,"died",NA,"2018_2020",22.5472633687961
"E2B","1","1","Pocillopora","8",364.5,"Pocillopora","3  ",122.23,"survived",-0.664663923182442,"2018_2020",21.5428831416774
"E2B","1","2","Pocillopora","4",164.76,"Pocillopora","6  ",177.72,"survived",0.0786598689002185,"2018_2020",14.4837476983882
"E2B","1","4","Pocillopora","1",119.9,"Pocillopora","7  ",103.69,"survived",-0.135195996663887,"2018_2020",12.3556230686172
"E2B","1","5","Acropora","0",195.82,NA,"",0,"died",NA,"2018_2020",15.7900528070694
"E2B","1","6","Pocillopora","3",155.09,"Pocillopora","8  ",162.64,"survived",0.0486814107937326,"2018_2020",14.0522852587391
"E2B","1","7","Pocillopora","13",119.89,"Pocillopora","9  ",116.05,"survived",-0.032029360246893,"2018_2020",12.3551078108731
"E2B","1","8","Pocillopora","26",47.68,NA,"",0,"died",NA,"2018_2020",7.79153781310035
"E2B","1","9","Pocillopora","15",90.68,NA,"",0,"died",NA,"2018_2020",10.7451087438231
"E2B","1","10","Pocillopora","16",114.72,"Pocillopora","13  ",25.38,"survived",-0.778765690376569,"2018_2020",12.0857784429476
"E2B","1","11","Pocillopora","2",20.83,NA,"",0,"died",NA,"2018_2020",5.14991065134469
"E2B","1","13","Acropora","5",291.73,NA,"",0,"died",NA,"2018_2020",19.2728350894618
"E2B","1","14","Pocillopora","21",29.77,"Pocillopora","19  ",7.56,"survived",-0.746053073563991,"2018_2020",6.15665016439669
"E2B","1","15","Acropora","6",125.19,"Acropora","4  ",136.6,"survived",0.0911414649732406,"2018_2020",12.6252468730475
"E2B","1","16","Pocillopora","7",92.99,"Pocillopora","5  ",55.66,"survived",-0.401441015162921,"2018_2020",10.8811095603768
"E2B","1","18","Pocillopora","22",115.88,NA,"",0,"died",NA,"2018_2020",12.1467278904201
"E2B","1","19","Pocillopora","19",29.05,"Pocillopora","17  ",15.26,"survived",-0.474698795180723,"2018_2020",6.08174389254895
"E2B","1","20","Pocillopora","18",22.02,"Pocillopora","18  ",32.98,"survived",0.497729336966394,"2018_2020",5.29497259436423
"E2B","1","21","Pocillopora","23",65.1,NA,"",0,"died",NA,"2018_2020",9.10427890402415
"E2B","1","23","Pocillopora","12",475.91,NA,"",0,"died",NA,"2018_2020",24.6159995071277
"E2B","1","24","Pocillopora","11",107.24,NA,"",0,"died",NA,"2018_2020",11.6851276748437
"E2B","1","26","Pocillopora","9",157.62,"Pocillopora","0  ",154.72,"survived",-0.0183986803705114,"2018_2020",14.1664398153226
"E2B","1","27","Pocillopora","10",289.18,"Pocillopora","1  2  ",153.83,"survived",-0.468047582820389,"2018_2020",19.1884186828022
"E2B","1","28","Pocillopora","31",62.81,NA,"",0,"died",NA,"2018_2020",8.94271635493464
"E2B","1","30","Pocillopora","32",52.38,"Pocillopora","26  ",54.15,"survived",0.0337915234822451,"2018_2020",8.16653459878961
"E2B","1","31","Pocillopora","29",106.14,NA,"",0,"died",NA,"2018_2020",11.6250438828501
"E2B","1","33","Pocillopora","27",98.64,"Pocillopora","25  ",54.62,"survived",-0.446269261962693,"2018_2020",11.2067992171126
"E2B","1","34","Acropora","25",40.93,NA,"",0,"died",NA,"2018_2020",7.21898154631318
"E2B","1","36","Pocillopora","28",260.74,"Pocillopora","20  21  ",319.44,"survived",0.225128480478638,"2018_2020",18.2204412376387
"E2B","1","37","Acropora","14",28.18,"Acropora","10  ",36.74,"survived",0.303761533002129,"2018_2020",5.98998250169705
"E2B","1","38","Pocillopora","17",59.88,"Pocillopora","11  12  ",10.57,"survived",-0.823480293921176,"2018_2020",8.73164268272251
"E2B","10","0","Pocillopora","0  ",384.36,"Pocillopora","0  ",319.82,"survived",-0.167915495889271,"2018_2020",22.1219879625319
"E2B","10","2","Pocillopora","29  ",37.65,NA,"",0,"died",NA,"2018_2020",6.92368896321021
"E2B","10","3","Pocillopora","28  ",39.36,NA,"",0,"died",NA,"2018_2020",7.0791742795877
"E2B","10","7","Pocillopora","1  ",306.62,NA,"",0,"died",NA,"2018_2020",19.7585604031948
"E2B","10","8","Pocillopora","2  ",58.99,"Pocillopora","4  ",65.27,"survived",0.106458721817257,"2018_2020",8.66651029791849
"E2B","10","10","Pocillopora","11  ",50.63,NA,"",0,"died",NA,"2018_2020",8.02895498492433
"E2B","10","13","Pocillopora","14  ",19.27,NA,"",0,"died",NA,"2018_2020",4.95331465051904
"E2B","10","14","Pocillopora","10  ",483.73,"Pocillopora","8  9  10  11  ",278.61,"survived",-0.424038203129845,"2018_2020",24.8174165652821
"E2B","10","17","Pocillopora","12  ",345.3,NA,"",0,"died",NA,"2018_2020",20.9678233204368
"E2B","10","19","Acropora","21  ",37.04,NA,"",0,"died",NA,"2018_2020",6.86737160324024
"E2B","10","20","Acropora","20  ",26.04,NA,"",0,"died",NA,"2018_2020",5.75805155802756
"E2B","10","21","Acropora","23  ",278.88,NA,"",0,"died",NA,"2018_2020",18.8435942493926
"E2B","10","22","Pocillopora","24  ",54.53,"Pocillopora","22  ",27.6,"survived",-0.493856592701265,"2018_2020",8.33245176250114
"E2B","10","25","Pocillopora","25  ",251.47,"Pocillopora","1  ",296.15,"survived",0.177675269415835,"2018_2020",17.8936175301293
"E2B","10","28","Pocillopora","17  ",212.94,"Pocillopora","19  20  ",166.36,"survived",-0.218747064900911,"2018_2020",16.4658321580145
"E2B","10","29","Pocillopora","31  ",57.66,NA,"",0,"died",NA,"2018_2020",8.56825490688912
"E2B","10","30","Pocillopora","8  ",559.58,NA,"",0,"died",NA,"2018_2020",26.6923094625194
"E2B","10","31","Pocillopora","5  6  ",60.29,"Pocillopora","16  ",95.01,"survived",0.575883231049925,"2018_2020",8.76148458607803
"E2B","10","32","Pocillopora","3  ",153.35,"Pocillopora","12  13  14  15  24  ",55.81,"survived",-0.636061297685034,"2018_2020",13.9732345641636
"E2B","10","34","Pocillopora","4  ",3.21,NA,"",0,"died",NA,"2018_2020",2.02165747311454
"E2B","10","35","Pocillopora","7  ",7.39,NA,"",0,"died",NA,"2018_2020",3.06744848947669
"E2B","10","36","Acropora","9  ",3.16,NA,"",0,"died",NA,"2018_2020",2.00585068271871
"E2B","10","37","Pocillopora","13  ",3.12,NA,"",0,"died",NA,"2018_2020",1.99311499406675
"E2B","10","38","Pocillopora","15  ",152.18,NA,"",0,"died",NA,"2018_2020",13.9198273666665
"E2B","10","39","Pocillopora","16  ",21.45,NA,"",0,"died",NA,"2018_2020",5.22599160299452
"E2B","10","40","Acropora","18  ",17.58,NA,"",0,"died",NA,"2018_2020",4.73112578531201
"E2B","10","41","Acropora","19  ",5.24,NA,"",0,"died",NA,"2018_2020",2.58297797404706
"E2B","10","42","Pocillopora","22  ",4.24,"Pocillopora","6  ",9.32,"survived",1.19811320754717,"2018_2020",2.32347491264207
"E2B","10","43","Pocillopora","27  ",38.56,NA,"",0,"died",NA,"2018_2020",7.00686212544445
"E2B","10","44","Pocillopora","30  ",7.89,NA,"",0,"died",NA,"2018_2020",3.16952046971785
"E2B","10","45","Pocillopora","32  ",11.64,"Pocillopora","2  ",14.22,"survived",0.221649484536082,"2018_2020",3.8497413290658
"E2B","10","46","Acropora","33  ",23.89,NA,"",0,"died",NA,"2018_2020",5.51522372381421
"E2B","10","47","Acropora","34  ",13.79,"Acropora","21  ",38.22,"survived",1.77157360406091,"2018_2020",4.19022354080279
"E2B","11","0","Acropora","1  ",159.65,"Acropora","0  ",189.54,"survived",0.187222048230504,"2018_2020",14.2573732965427
"E2B","11","1","Pocillopora","24  ",25.27,NA,"",0,"died",NA,"2018_2020",5.67228025536975
"E2B","11","2","Pocillopora","25  ",60.56,NA,"",0,"died",NA,"2018_2020",8.78108118793816
"E2B","11","3","Pocillopora","0  ",153.76,"Pocillopora","1  6  7  ",97.18,"survived",-0.367976066597294,"2018_2020",13.9919016719844
"E2B","11","5","Pocillopora","9  ",83.91,"Pocillopora","21  ",105.9,"survived",0.262066499821237,"2018_2020",10.336224175139
"E2B","11","10","Pocillopora","20  ",76.11,NA,"",0,"died",NA,"2018_2020",9.84409781289241
"E2B","11","11","Pocillopora","18  ",102.5,NA,"",0,"died",NA,"2018_2020",11.4239683707263
"E2B","11","13","Pocillopora","12  ",311.86,"Pocillopora","18  ",349.86,"survived",0.121849547874046,"2018_2020",19.9266777065598
"E2B","11","15","Pocillopora","13  ",312,NA,"",0,"died",NA,"2018_2020",19.9311499406675
"E2B","11","18","Pocillopora","14  ",185.47,"Pocillopora","23  25  ",138.87,"survived",-0.251253572006254,"2018_2020",15.3670992175502
"E2B","11","19","Pocillopora","15  ",325.65,NA,"",0,"died",NA,"2018_2020",20.3624767094527
"E2B","11","20","Pocillopora","16  27  ",80.86,NA,"",0,"died",NA,"2018_2020",10.1466324259473
"E2B","11","22","Pocillopora","17  ",428.55,"Pocillopora","22  ",233.87,"survived",-0.45427604713569,"2018_2020",23.3590840337598
"E2B","11","23","Pocillopora","19  ",86.26,NA,"",0,"died",NA,"2018_2020",10.4799638896732
"E2B","11","24","Pocillopora","22  ",131.08,"Pocillopora","10  11  12  13  14  ",97.18,"survived",-0.258620689655172,"2018_2020",12.9188327461844
"E2B","11","25","Pocillopora","10  ",253.83,"Pocillopora","8  9  ",116.01,"survived",-0.542961824843399,"2018_2020",17.9773856174953
"E2B","11","26","Pocillopora","2  7  23  ",124.52,"Pocillopora","3  4  2  ",11.29,"died",-0.909331834243495,"2018_2020",12.5914172399465
"E2B","11","27","Pocillopora","8  ",329.46,"Pocillopora","26  36  ",56.7,"survived",-0.827900200327809,"2018_2020",20.4812475305692
"E2B","11","29","Pocillopora","3  ",112.78,"Pocillopora","27  ",57.23,"survived",-0.492551870899096,"2018_2020",11.9831530014113
"E2B","11","32","Pocillopora","4  ",92.44,NA,"",0,"died",NA,"2018_2020",10.8488830538133
"E2B","11","33","Pocillopora","5  ",309.4,"Pocillopora","24  28  29  30  31  32  33  ",207.87,"survived",-0.328151260504202,"2018_2020",19.847929744461
"E2B","11","34","Pocillopora","26  ",49.61,NA,"",0,"died",NA,"2018_2020",7.94766719322792
"E2B","11","35","Pocillopora","6  ",70.48,"Pocillopora","5  ",71.15,"survived",0.0095062429057889,"2018_2020",9.47301024558373
"E2B","11","36","Pocillopora","11  ",83.99,"Pocillopora","19  ",67.82,"survived",-0.192522919395166,"2018_2020",10.3411502920278
"E2B","11","37","Pocillopora","21  28  ",427.19,"Pocillopora","16  ",351.69,"survived",-0.176736346824598,"2018_2020",23.3219896474425
"E2B","11","38","Acropora","29  ",1.89,"Acropora","17  ",14.13,"survived",6.47619047619048,"2018_2020",1.55126488374792
"E2B","11","39","Acropora","30  ",3.52,"Acropora","20  ",29.86,"survived",7.48295454545454,"2018_2020",2.11702697136049
"E2B","11","40","Acropora","31  ",2.24,"Acropora","35  ",3.73,"survived",0.665178571428571,"2018_2020",1.6888032982579
"E2B","11","41","Acropora","32  ",0.79,"Acropora","34  ",1.27,"survived",0.607594936708861,"2018_2020",1.00292534135935
"E2B","12","1","Pocillopora","1  ",5.03,NA,"",0,"died",NA,"2018_2020",2.53069059942496
"E2B","12","2","Pocillopora","0  ",23.27,NA,"",0,"died",NA,"2018_2020",5.44318695306226
"E2B","12","3","Pocillopora","15  ",221.2,"Pocillopora","9  ",259.56,"survived",0.173417721518987,"2018_2020",16.7821508542683
"E2B","12","4","Pocillopora","3  ",164.68,"Pocillopora","7  ",150.57,"survived",-0.085681321350498,"2018_2020",14.4802309452228
"E2B","12","6","Pocillopora","4  ",29.16,NA,"",0,"died",NA,"2018_2020",6.09324750231577
"E2B","12","7","Pocillopora","5  ",803.83,"Pocillopora","1  2  3  4  5  6  ",333.91,"survived",-0.584601221651344,"2018_2020",31.9916886588449
"E2B","12","8","Pocillopora","12  ",139.59,NA,"",0,"died",NA,"2018_2020",13.3315981056129
"E2B","12","9","Pocillopora","13  ",115.37,NA,"",0,"died",NA,"2018_2020",12.1199689057396
"E2B","12","10","Pocillopora","14  ",22.35,NA,"",0,"died",NA,"2018_2020",5.33450127236191
"E2B","12","11","Pocillopora","6  ",90.57,"Pocillopora","18  19  ",80.07,"survived",-0.115932427956277,"2018_2020",10.7385895520158
