date,site,depth,plate,family,position,number,comment
01.09.10,Tiahura,18m,104,Autres,,0,
01.09.10,Tiahura,18m,105,Autres,,0,
01.09.10,Tiahura,18m,106,Autres,,0,
01.09.10,Tiahura,18m,107,Autres,,0,
01.09.10,Tiahura,18m,108,Poritidae,Dessous,1,
01.09.10,Tiahura,18m,109,Autres,,0,
01.09.10,Tiahura,18m,110,Autres,,0,
01.09.10,Tiahura,18m,111,Autres,,0,
01.09.10,Tiahura,18m,112,Autres,,0,
01.09.10,Tiahura,18m,113,Autres,,0,
01.09.10,Tiahura,18m,114,Autres,,0,
01.09.10,Tiahura,18m,115,Autres,,0,
01.09.10,Tiahura,18m,116,Autres,,0,
01.09.10,Tiahura,18m,117,Autres,,0,
01.09.10,Tiahura,18m,118,Autres,,0,
01.09.10,Tiahura,18m,119,Autres,,0,
01.09.10,Tiahura,18m,120,Autres,,0,
01.09.10,Haapiti,06m,121,Autres,,0,
01.09.10,Haapiti,06m,122,Autres,,0,
01.09.10,Haapiti,06m,123,Autres,,0,
01.09.10,Haapiti,06m,124,Autres,,0,
01.09.10,Haapiti,06m,125,Autres,,0,
01.09.10,Haapiti,06m,126,Autres,,0,
01.09.10,Haapiti,06m,127,Autres,,0,
01.09.10,Haapiti,06m,128,Autres,,0,
01.09.10,Haapiti,06m,129,Autres,,0,
01.09.10,Haapiti,06m,130,Autres,,0,
01.09.10,Haapiti,06m,131,Autres,,0,
01.09.10,Haapiti,06m,132,Autres,,0,
01.09.10,Haapiti,06m,133,Autres,,0,
01.09.10,Haapiti,06m,134,Autres,,0,
01.09.10,Haapiti,06m,135,Autres,,0,
01.09.10,Haapiti,06m,136,,,,Plaque absente
01.09.10,Haapiti,06m,137,Autres,,0,
01.09.10,Haapiti,06m,138,Autres,,0,
01.09.10,Haapiti,06m,139,Autres,,0,
01.09.10,Haapiti,06m,140,Autres,,0,
01.09.10,Haapiti,12m,141,Autres,,0,
01.09.10,Haapiti,12m,142,Autres,,0,
01.09.10,Haapiti,12m,143,Autres,,0,
01.09.10,Haapiti,12m,144,Autres,,0,
01.09.10,Haapiti,12m,145,Autres,,0,
01.09.10,Haapiti,12m,146,Autres,,0,
01.09.10,Haapiti,12m,147,Autres,,0,
01.09.10,Haapiti,12m,148,Autres,,0,
01.09.10,Haapiti,12m,149,Autres,,0,
01.09.10,Haapiti,12m,150,Autres,,0,
01.09.10,Haapiti,12m,151,Autres,,0,
01.09.10,Haapiti,12m,152,Autres,,0,
01.09.10,Haapiti,12m,153,Autres,,0,
01.09.10,Haapiti,12m,154,Autres,,0,
01.09.10,Haapiti,12m,155,Autres,,0,
01.09.10,Haapiti,12m,156,Autres,,0,
01.09.10,Haapiti,12m,157,Autres,,0,
01.09.10,Haapiti,12m,158,Autres,,0,
01.09.10,Haapiti,12m,159,Autres,,0,
01.09.10,Haapiti,12m,160,Autres,,0,
01.09.10,Haapiti,18m,161,Autres,,0,
01.09.10,Haapiti,18m,162,Autres,,0,
01.09.10,Haapiti,18m,163,Autres,,0,
01.09.10,Haapiti,18m,164,Autres,,0,
01.09.10,Haapiti,18m,165,Autres,,0,
01.09.10,Haapiti,18m,166,Autres,,0,
01.09.10,Haapiti,18m,167,Autres,,0,
01.09.10,Haapiti,18m,168,Autres,,0,
01.09.10,Haapiti,18m,169,Autres,,0,
01.09.10,Haapiti,18m,170,Pocilloporidae,Dessus,1,
01.09.10,Haapiti,18m,171,Autres,,0,
01.09.10,Haapiti,18m,172,Autres,,0,
01.09.10,Haapiti,18m,173,Autres,,0,
01.09.10,Haapiti,18m,174,Autres,,0,
01.09.10,Haapiti,18m,175,Autres,,0,
01.09.10,Haapiti,18m,176,Autres,,0,
01.09.10,Haapiti,18m,177,Autres,,0,
01.09.10,Haapiti,18m,178,Autres,,0,
01.09.10,Haapiti,18m,179,Autres,,0,
01.09.10,Haapiti,18m,180,Autres,,0,
01.12.10,Vaipahu,06m,1,Cassés,Dessus,1,
01.12.10,Vaipahu,06m,1,Pocilloporidae,Dessus,3,
01.12.10,Vaipahu,06m,2,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,06m,2,Pocilloporidae,Dessous,1,
01.12.10,Vaipahu,06m,2,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,06m,3,Pocilloporidae,Bords,2,
01.12.10,Vaipahu,06m,3,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,06m,3,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,06m,3,Poritidae,Dessus,2,
01.12.10,Vaipahu,06m,4,Pocilloporidae,Dessus,2,
01.12.10,Vaipahu,06m,5,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,06m,5,Pocilloporidae,Dessus,2,
01.12.10,Vaipahu,06m,5,Poritidae,Dessus,1,
01.12.10,Vaipahu,06m,6,Cassés,Dessous,1,
01.12.10,Vaipahu,06m,6,Cassés,Dessus,1,
01.12.10,Vaipahu,06m,6,Pocilloporidae,Bords,6,
01.12.10,Vaipahu,06m,6,Pocilloporidae,Dessous,4,
01.12.10,Vaipahu,06m,6,Pocilloporidae,Dessus,4,
01.12.10,Vaipahu,06m,6,Poritidae,Dessus,1,
01.12.10,Vaipahu,06m,7,Cassés,Bords,1,
01.12.10,Vaipahu,06m,7,Pocilloporidae,Bords,4,
01.12.10,Vaipahu,06m,7,Pocilloporidae,Dessous,5,
01.12.10,Vaipahu,06m,7,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,06m,8,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,06m,9,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,06m,9,Pocilloporidae,Dessous,10,
01.12.10,Vaipahu,06m,9,Pocilloporidae,Dessus,2,
01.12.10,Vaipahu,06m,10,Cassés,Dessus,1,
01.12.10,Vaipahu,06m,10,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,06m,10,Pocilloporidae,Dessus,3,
01.12.10,Vaipahu,06m,10,Poritidae,Dessus,1,
01.12.10,Vaipahu,06m,11,Pocilloporidae,Bords,2,
01.12.10,Vaipahu,06m,11,Pocilloporidae,Dessous,3,
01.12.10,Vaipahu,06m,11,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,06m,11,Poritidae,Dessous,1,
01.12.10,Vaipahu,06m,12,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,06m,12,Pocilloporidae,Dessous,6,
01.12.10,Vaipahu,06m,12,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,06m,13,Pocilloporidae,Bords,2,
01.12.10,Vaipahu,06m,13,Pocilloporidae,Dessous,11,
01.12.10,Vaipahu,06m,13,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,06m,14,Cassés,Dessous,2,
01.12.10,Vaipahu,06m,14,Pocilloporidae,Bords,2,
01.12.10,Vaipahu,06m,14,Pocilloporidae,Dessous,10,
01.12.10,Vaipahu,06m,14,Pocilloporidae,Dessus,7,
01.12.10,Vaipahu,06m,14,Poritidae,Dessous,1,
01.12.10,Vaipahu,06m,14,Poritidae,Dessus,1,
01.12.10,Vaipahu,06m,15,Acroporidae,Dessus,1,
01.12.10,Vaipahu,06m,15,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,06m,15,Pocilloporidae,Dessous,8,
01.12.10,Vaipahu,06m,15,Pocilloporidae,Dessus,7,
01.12.10,Vaipahu,06m,16,Pocilloporidae,Bords,4,
01.12.10,Vaipahu,06m,16,Pocilloporidae,Dessous,9,
01.12.10,Vaipahu,06m,16,Pocilloporidae,Dessus,13,
01.12.10,Vaipahu,06m,16,Poritidae,Dessus,1,
01.12.10,Vaipahu,06m,17,Cassés,Dessus,1,
01.12.10,Vaipahu,06m,17,Pocilloporidae,Bords,9,
01.12.10,Vaipahu,06m,17,Pocilloporidae,Dessous,4,
01.12.10,Vaipahu,06m,17,Pocilloporidae,Dessus,3,
01.12.10,Vaipahu,06m,17,Poritidae,Bords,1,
01.12.10,Vaipahu,06m,18,Pocilloporidae,Bords,10,
01.12.10,Vaipahu,06m,18,Pocilloporidae,Dessous,5,
01.12.10,Vaipahu,06m,18,Pocilloporidae,Dessus,3,
01.12.10,Vaipahu,06m,19,Cassés,Bords,1,
01.12.10,Vaipahu,06m,19,Cassés,Dessus,1,
01.12.10,Vaipahu,06m,19,Pocilloporidae,Bords,2,
01.12.10,Vaipahu,06m,19,Pocilloporidae,Dessous,9,
01.12.10,Vaipahu,06m,19,Pocilloporidae,Dessus,5,
01.12.10,Vaipahu,06m,19,Poritidae,Dessous,1,
01.12.10,Vaipahu,06m,20,Pocilloporidae,Bords,2,
01.12.10,Vaipahu,06m,20,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,06m,20,Pocilloporidae,Dessus,10,
01.12.10,Vaipahu,12m,21,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,12m,22,Pocilloporidae,Dessous,1,
01.12.10,Vaipahu,12m,23,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,12m,24,Pocilloporidae,Dessous,4,
01.12.10,Vaipahu,12m,25,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,12m,25,Pocilloporidae,Dessus,2,
01.12.10,Vaipahu,12m,26,Pocilloporidae,Dessous,3,
01.12.10,Vaipahu,12m,26,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,12m,27,Pocilloporidae,Dessous,5,
01.12.10,Vaipahu,12m,27,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,12m,28,Pocilloporidae,Dessous,1,
01.12.10,Vaipahu,12m,29,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,12m,30,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,12m,30,Pocilloporidae,Dessus,3,
01.12.10,Vaipahu,12m,31,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,12m,31,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,12m,31,Pocilloporidae,Dessus,2,
01.12.10,Vaipahu,12m,32,Pocilloporidae,Dessous,1,
01.12.10,Vaipahu,12m,33,Autres,,0,
01.12.10,Vaipahu,12m,34,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,12m,35,Acroporidae,Dessus,1,
01.12.10,Vaipahu,12m,35,Cassés,Dessous,1,
01.12.10,Vaipahu,12m,35,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,12m,35,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,12m,36,Pocilloporidae,Dessous,1,
01.12.10,Vaipahu,12m,37,Pocilloporidae,Dessous,7,
01.12.10,Vaipahu,12m,38,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,12m,39,Pocilloporidae,Dessous,1,
01.12.10,Vaipahu,12m,40,Pocilloporidae,Dessous,1,
01.12.10,Vaipahu,12m,41,Autres,,0,
01.12.10,Vaipahu,18m,42,Pocilloporidae,Dessous,3,
01.12.10,Vaipahu,18m,42,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,18m,43,Autres,,0,
01.12.10,Vaipahu,18m,44,Pocilloporidae,Bords,2,
01.12.10,Vaipahu,18m,44,Poritidae,Bords,1,
01.12.10,Vaipahu,18m,45,Pocilloporidae,Bords,2,
01.12.10,Vaipahu,18m,46,Poritidae,Bords,1,
01.12.10,Vaipahu,18m,47,Autres,,0,
01.12.10,Vaipahu,18m,48,Acroporidae,Bords,1,
01.12.10,Vaipahu,18m,48,Pocilloporidae,Bords,4,
01.12.10,Vaipahu,18m,49,Autres,,0,
01.12.10,Vaipahu,18m,50,Pocilloporidae,Bords,1,
01.12.10,Vaipahu,18m,51,Pocilloporidae,Dessus,2,
01.12.10,Vaipahu,18m,52,Autres,,0,
01.12.10,Vaipahu,18m,53,Autres,,0,
01.12.10,Vaipahu,18m,54,Autres,,0,
01.12.10,Vaipahu,18m,55,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,18m,56,Pocilloporidae,Dessous,5,
01.12.10,Vaipahu,18m,57,Autres,,0,
01.12.10,Vaipahu,18m,58,Pocilloporidae,Dessous,2,
01.12.10,Vaipahu,18m,59,Pocilloporidae,Dessous,1,
01.12.10,Vaipahu,18m,59,Pocilloporidae,Dessus,1,
01.12.10,Vaipahu,18m,60,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,06m,61,Pocilloporidae,Bords,2,
01.12.10,Tiahura,06m,61,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,06m,62,Cassés,Dessus,1,
01.12.10,Tiahura,06m,62,Pocilloporidae,Bords,4,
01.12.10,Tiahura,06m,62,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,06m,62,Pocilloporidae,Dessus,5,
01.12.10,Tiahura,06m,63,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,06m,63,Pocilloporidae,Dessus,6,
01.12.10,Tiahura,06m,64,Pocilloporidae,Bords,1,
01.12.10,Tiahura,06m,64,Pocilloporidae,Dessus,2,
01.12.10,Tiahura,06m,65,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,06m,65,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,06m,66,Autres,,0,
01.12.10,Tiahura,06m,67,Pocilloporidae,Bords,1,
01.12.10,Tiahura,06m,67,Pocilloporidae,Dessous,2,
01.12.10,Tiahura,06m,67,Pocilloporidae,Dessus,6,
01.12.10,Tiahura,06m,68,Pocilloporidae,Bords,1,
01.12.10,Tiahura,06m,68,Pocilloporidae,Dessus,3,
01.12.10,Tiahura,06m,69,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,06m,70,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,06m,70,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,06m,71,Cassés,Bords,1,
01.12.10,Tiahura,06m,71,Cassés,Dessus,1,
01.12.10,Tiahura,06m,71,Pocilloporidae,Bords,6,
01.12.10,Tiahura,06m,71,Pocilloporidae,Dessus,6,
01.12.10,Tiahura,06m,72,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,06m,73,Pocilloporidae,Bords,3,
01.12.10,Tiahura,06m,73,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,06m,74,Acroporidae,Dessous,1,
01.12.10,Tiahura,06m,74,Pocilloporidae,Bords,6,
01.12.10,Tiahura,06m,75,Pocilloporidae,Bords,2,
01.12.10,Tiahura,06m,75,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,06m,75,Pocilloporidae,Dessus,4,
01.12.10,Tiahura,06m,75,Poritidae,Dessus,1,
01.12.10,Tiahura,06m,76,Pocilloporidae,Dessous,2,
01.12.10,Tiahura,06m,77,Pocilloporidae,Bords,2,
01.12.10,Tiahura,06m,77,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,06m,78,Pocilloporidae,Bords,2,
01.12.10,Tiahura,06m,78,Pocilloporidae,Dessous,11,
01.12.10,Tiahura,06m,78,Poritidae,Bords,1,
01.12.10,Tiahura,06m,79,Cassés,Dessus,1,
01.12.10,Tiahura,06m,79,Pocilloporidae,Bords,2,
01.12.10,Tiahura,06m,79,Pocilloporidae,Dessus,5,
01.12.10,Tiahura,06m,80,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,06m,80,Pocilloporidae,Dessus,5,
01.12.10,Tiahura,12m,81,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,12m,82,Pocilloporidae,Bords,1,
01.12.10,Tiahura,12m,82,Poritidae,Dessus,2,
01.12.10,Tiahura,12m,83,Autres,,0,
01.12.10,Tiahura,12m,84,Pocilloporidae,Bords,7,
01.12.10,Tiahura,12m,84,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,12m,84,Pocilloporidae,Dessus,2,
01.12.10,Tiahura,12m,84,Poritidae,Bords,10,
01.12.10,Tiahura,12m,85,Acroporidae,Dessous,1,
01.12.10,Tiahura,12m,85,Autres,,0,
01.12.10,Tiahura,12m,85,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,12m,85,Pocilloporidae,Dessus,3,
01.12.10,Tiahura,12m,85,Poritidae,Dessous,1,
01.12.10,Tiahura,12m,85,Poritidae,Dessus,6,
01.12.10,Tiahura,12m,86,Cassés,Dessus,1,
01.12.10,Tiahura,12m,86,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,12m,86,Pocilloporidae,Dessus,3,
01.12.10,Tiahura,12m,86,Poritidae,Dessus,5,
01.12.10,Tiahura,12m,87,Autres,,0,
01.12.10,Tiahura,12m,88,Cassés,Dessus,1,
01.12.10,Tiahura,12m,88,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,12m,88,Pocilloporidae,Dessus,4,
01.12.10,Tiahura,12m,88,Poritidae,Dessous,1,
01.12.10,Tiahura,12m,89,Pocilloporidae,Bords,2,
01.12.10,Tiahura,12m,89,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,12m,89,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,12m,89,Poritidae,Dessous,1,
01.12.10,Tiahura,12m,89,Poritidae,Dessus,5,
01.12.10,Tiahura,12m,90,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,12m,91,Pocilloporidae,Dessous,2,
01.12.10,Tiahura,12m,92,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,12m,93,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,12m,93,Pocilloporidae,Dessus,2,
01.12.10,Tiahura,12m,94,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,12m,94,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,12m,95,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,12m,96,Pocilloporidae,Dessous,4,
01.12.10,Tiahura,12m,96,Pocilloporidae,Dessus,2,
01.12.10,Tiahura,12m,96,Poritidae,Dessous,1,
01.12.10,Tiahura,12m,97,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,12m,98,Pocilloporidae,Dessous,5,
01.12.10,Tiahura,12m,99,Autres,,0,
01.12.10,Tiahura,12m,100,Autres,,0,
01.12.10,Tiahura,18m,101,Autres,,0,
01.12.10,Tiahura,18m,102,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,18m,102,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,18m,103,Pocilloporidae,Bords,4,
01.12.10,Tiahura,18m,103,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,18m,103,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,18m,104,Autres,,0,
01.12.10,Tiahura,18m,105,Pocilloporidae,Bords,3,
01.12.10,Tiahura,18m,105,Pocilloporidae,Dessus,2,
01.12.10,Tiahura,18m,105,Poritidae,Dessus,1,
01.12.10,Tiahura,18m,106,Pocilloporidae,Bords,1,
01.12.10,Tiahura,18m,106,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,18m,107,Pocilloporidae,Dessus,1,
01.12.10,Tiahura,18m,107,Poritidae,Dessus,1,
01.12.10,Tiahura,18m,108,Autres,,0,
01.12.10,Tiahura,18m,109,Autres,,0,
01.12.10,Tiahura,18m,110,Autres,,0,
01.12.10,Tiahura,18m,111,Autres,,0,
01.12.10,Tiahura,18m,112,Acroporidae,Bords,1,
01.12.10,Tiahura,18m,112,Pocilloporidae,Bords,3,
01.12.10,Tiahura,18m,112,Poritidae,Bords,1,
01.12.10,Tiahura,18m,113,Pocilloporidae,Dessous,1,
01.12.10,Tiahura,18m,113,Poritidae,Dessous,1,
01.12.10,Tiahura,18m,114,Pocilloporidae,Dessous,3,
01.12.10,Tiahura,18m,114,Poritidae,Bords,1,
01.12.10,Tiahura,18m,114,Poritidae,Dessous,1,
01.12.10,Tiahura,18m,115,Pocilloporidae,Bords,1,
01.12.10,Tiahura,18m,116,Autres,,0,
01.12.10,Tiahura,18m,117,Autres,,0,
01.12.10,Tiahura,18m,118,Pocilloporidae,Dessus,2,
01.12.10,Tiahura,18m,119,Pocilloporidae,Dessus,2,
01.12.10,Tiahura,18m,120,Pocilloporidae,Bords,3,
01.12.10,Haapiti,06m,121,Autres,,0,
01.12.10,Haapiti,06m,122,Autres,,0,
01.12.10,Haapiti,06m,123,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,06m,124,Autres,,0,
01.12.10,Haapiti,06m,125,Pocilloporidae,Bords,1,
01.12.10,Haapiti,06m,125,Pocilloporidae,Dessus,3,
01.12.10,Haapiti,06m,126,Autres,,0,
01.12.10,Haapiti,06m,127,Autres,,0,
01.12.10,Haapiti,06m,128,Autres,,0,
01.12.10,Haapiti,06m,129,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,06m,130,Autres,,0,
01.12.10,Haapiti,06m,131,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,06m,131,Pocilloporidae,Dessus,1,
01.12.10,Haapiti,06m,132,Autres,,0,
01.12.10,Haapiti,06m,133,Pocilloporidae,Dessus,5,
01.12.10,Haapiti,06m,133,Poritidae,Dessus,1,
01.12.10,Haapiti,06m,134,Pocilloporidae,Dessus,2,
01.12.10,Haapiti,06m,135,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,06m,136,,,,Plaque absente
01.12.10,Haapiti,06m,137,,,,Plaque absente
01.12.10,Haapiti,06m,138,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,06m,138,Pocilloporidae,Dessus,3,
01.12.10,Haapiti,06m,139,Pocilloporidae,Dessous,2,
01.12.10,Haapiti,06m,140,Autres,,0,
01.12.10,Haapiti,12m,141,Pocilloporidae,Bords,1,
01.12.10,Haapiti,12m,142,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,12m,142,Pocilloporidae,Dessus,1,
01.12.10,Haapiti,12m,143,Autres,,0,
01.12.10,Haapiti,12m,144,Pocilloporidae,Bords,1,
01.12.10,Haapiti,12m,144,Poritidae,Dessus,1,
01.12.10,Haapiti,12m,145,Poritidae,Dessous,1,
01.12.10,Haapiti,12m,146,Pocilloporidae,Bords,2,
01.12.10,Haapiti,12m,146,Pocilloporidae,Dessus,2,
01.12.10,Haapiti,12m,146,Poritidae,Dessus,1,
01.12.10,Haapiti,12m,147,Autres,,0,
01.12.10,Haapiti,12m,148,Autres,,0,
01.12.10,Haapiti,12m,149,Pocilloporidae,Bords,1,
01.12.10,Haapiti,12m,149,Pocilloporidae,Dessous,2,
01.12.10,Haapiti,12m,149,Pocilloporidae,Dessus,2,
01.12.10,Haapiti,12m,149,Poritidae,Dessous,1,
01.12.10,Haapiti,12m,150,Pocilloporidae,Dessus,2,
01.12.10,Haapiti,12m,151,Pocilloporidae,Dessus,1,
01.12.10,Haapiti,12m,152,Autres,,0,
01.12.10,Haapiti,12m,153,Autres,,0,
01.12.10,Haapiti,12m,154,Pocilloporidae,Bords,1,
01.12.10,Haapiti,12m,155,Autres,,0,
01.12.10,Haapiti,12m,156,Autres,,0,
01.12.10,Haapiti,12m,157,Autres,,0,
01.12.10,Haapiti,12m,158,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,12m,158,Pocilloporidae,Dessus,1,
01.12.10,Haapiti,12m,159,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,12m,160,Pocilloporidae,Bords,1,
01.12.10,Haapiti,18m,161,Pocilloporidae,Dessus,1,
01.12.10,Haapiti,18m,162,Autres,,0,
01.12.10,Haapiti,18m,163,Autres,,0,
01.12.10,Haapiti,18m,164,Pocilloporidae,Bords,2,
01.12.10,Haapiti,18m,164,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,18m,165,Poritidae,Dessus,1,
01.12.10,Haapiti,18m,166,Pocilloporidae,Bords,1,
01.12.10,Haapiti,18m,166,Pocilloporidae,Dessus,1,
01.12.10,Haapiti,18m,167,Pocilloporidae,Bords,1,
01.12.10,Haapiti,18m,168,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,18m,168,Pocilloporidae,Dessus,1,
01.12.10,Haapiti,18m,169,Pocilloporidae,Bords,1,
01.12.10,Haapiti,18m,170,Autres,,0,
01.12.10,Haapiti,18m,171,Autres,,0,
01.12.10,Haapiti,18m,172,Pocilloporidae,Bords,3,
01.12.10,Haapiti,18m,172,Poritidae,Bords,1,
01.12.10,Haapiti,18m,173,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,18m,174,Pocilloporidae,Dessous,2,
01.12.10,Haapiti,18m,175,Cassés,Dessous,1,
01.12.10,Haapiti,18m,175,Pocilloporidae,Bords,1,
01.12.10,Haapiti,18m,175,Pocilloporidae,Dessous,8,
01.12.10,Haapiti,18m,176,Pocilloporidae,Dessous,1,
01.12.10,Haapiti,18m,177,Pocilloporidae,Dessus,2,
01.12.10,Haapiti,18m,178,Autres,,0,
01.12.10,Haapiti,18m,179,Pocilloporidae,Bords,1,
01.12.10,Haapiti,18m,179,Pocilloporidae,Dessous,2,
01.12.10,Haapiti,18m,179,Poritidae,Dessus,1,
01.12.10,Haapiti,18m,180,Pocilloporidae,Dessous,1,
01.09.11,Vaipahu,06m,1,Autres,,0,
01.09.11,Vaipahu,06m,2,Autres,,0,
01.09.11,Vaipahu,06m,3,Autres,,0,
01.09.11,Vaipahu,06m,4,Autres,,0,
01.09.11,Vaipahu,06m,5,Autres,,0,
01.09.11,Vaipahu,06m,6,Autres,,0,
01.09.11,Vaipahu,06m,7,Autres,,0,
01.09.11,Vaipahu,06m,8,Autres,,0,
01.09.11,Vaipahu,06m,9,Autres,,0,
01.09.11,Vaipahu,06m,10,Cassés,Dessus,1,
01.09.11,Vaipahu,06m,11,Autres,,0,
01.09.11,Vaipahu,06m,12,Autres,,0,
01.09.11,Vaipahu,06m,13,Autres,,0,
01.09.11,Vaipahu,06m,14,Autres,,0,
01.09.11,Vaipahu,06m,15,Autres,,0,
01.09.11,Vaipahu,06m,16,Autres,,0,
01.09.11,Vaipahu,06m,17,Pocilloporidae,Dessous,2,
01.09.11,Vaipahu,06m,18,Autres,,0,
01.09.11,Vaipahu,06m,19,Autres,,0,
01.09.11,Vaipahu,06m,20,Autres,,0,
01.09.11,Vaipahu,12m,21,Autres,,0,
01.09.11,Vaipahu,12m,22,Autres,,0,
01.09.11,Vaipahu,12m,23,Autres,,0,
01.09.11,Vaipahu,12m,24,Autres,,0,
01.09.11,Vaipahu,12m,25,Autres,,0,
01.09.11,Vaipahu,12m,26,Autres,,0,
01.09.11,Vaipahu,12m,27,Autres,,0,
01.09.11,Vaipahu,12m,28,Autres,,0,
01.09.11,Vaipahu,12m,29,Autres,,0,
01.09.11,Vaipahu,12m,30,,,,Plaque absente
01.09.11,Vaipahu,12m,31,Autres,,0,
01.09.11,Vaipahu,12m,32,Autres,,0,
01.09.11,Vaipahu,12m,33,,,,Plaque absente
01.09.11,Vaipahu,12m,34,Autres,,0,
01.09.11,Vaipahu,12m,35,Poritidae,Dessous,1,
01.09.11,Vaipahu,12m,36,Autres,,0,
01.09.11,Vaipahu,12m,37,Autres,,0,
01.09.11,Vaipahu,12m,38,Pocilloporidae,Dessous,1,
01.09.11,Vaipahu,12m,39,Autres,,0,
01.09.11,Vaipahu,12m,40,Autres,,0,
01.09.11,Vaipahu,18m,41,Autres,,0,
01.09.11,Vaipahu,18m,42,Autres,,0,
01.09.11,Vaipahu,18m,43,Autres,,0,
01.09.11,Vaipahu,18m,44,Autres,,0,
01.09.11,Vaipahu,18m,45,Autres,,0,
01.09.11,Vaipahu,18m,46,Autres,,0,
01.09.11,Vaipahu,18m,47,Poritidae,Dessous,1,
01.09.11,Vaipahu,18m,48,Autres,,0,
01.09.11,Vaipahu,18m,49,Autres,,0,
01.09.11,Vaipahu,18m,50,Autres,,0,
01.09.11,Vaipahu,18m,51,Autres,,0,
01.09.11,Vaipahu,18m,52,Autres,,0,
01.09.11,Vaipahu,18m,53,Autres,,0,
01.09.11,Vaipahu,18m,54,Autres,,0,
01.09.11,Vaipahu,18m,55,Autres,,0,
01.09.11,Vaipahu,18m,56,Autres,,0,
01.09.11,Vaipahu,18m,57,Autres,,0,
